year,quarter,month,day_of_month,day_of_week,fl_date,op_unique_carrier,tail_num,op_carrier_fl_num,origin,dest,crs_dep_time,dep_time,dep_delay,dep_delay_new,taxi_out,taxi_in,crs_arr_time,arr_time,arr_delay,arr_delay_new,arr_del15,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,source_file,route,dep_hour,block_time_error,underblocked,late_arrival,is_weekend
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N112US,2825,CLT,DCA,936,934.0,-2.0,0.0,48.0,6.0,1059,1126.0,27.0,27.0,1.0,0.0,0.0,83.0,112.0,58.0,331.0,0.0,0.0,27.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,CLT-DCA,9,29.0,1,1,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N112US,808,DCA,ORD,1225,1228.0,3.0,3.0,19.0,16.0,1342,1329.0,-13.0,0.0,0.0,0.0,0.0,137.0,121.0,86.0,612.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-ORD,12,-16.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N125UW,2007,DCA,DFW,500,457.0,-3.0,0.0,13.0,23.0,726,709.0,-17.0,0.0,0.0,0.0,0.0,206.0,192.0,156.0,1192.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-DFW,5,-14.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N165NN,1650,DCA,DFW,1720,1732.0,12.0,12.0,25.0,14.0,1949,1944.0,-5.0,0.0,0.0,0.0,0.0,209.0,192.0,153.0,1192.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-DFW,17,-17.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N165NN,1739,DFW,DCA,1219,1238.0,19.0,19.0,18.0,8.0,1619,1643.0,24.0,24.0,1.0,0.0,0.0,180.0,185.0,159.0,1192.0,19.0,0.0,5.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,DFW-DCA,12,5.0,1,1,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N177XF,2839,BNA,DCA,631,624.0,-7.0,0.0,21.0,4.0,924,911.0,-13.0,0.0,0.0,0.0,0.0,113.0,107.0,82.0,562.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BNA-DCA,6,-6.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N177XF,2865,DCA,PVD,1000,1001.0,1.0,1.0,29.0,9.0,1140,1139.0,-1.0,0.0,0.0,0.0,0.0,100.0,98.0,60.0,356.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-PVD,10,-2.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N177XF,2865,PVD,DCA,1220,1225.0,5.0,5.0,16.0,11.0,1353,1401.0,8.0,8.0,0.0,0.0,0.0,93.0,96.0,69.0,356.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,PVD-DCA,12,3.0,1,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N177XF,2902,DCA,IND,1459,1448.0,-11.0,0.0,17.0,9.0,1652,1626.0,-26.0,0.0,0.0,0.0,0.0,113.0,98.0,72.0,500.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-IND,14,-15.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N177XF,2902,IND,DCA,1732,1721.0,-11.0,0.0,12.0,7.0,1916,1900.0,-16.0,0.0,0.0,0.0,0.0,104.0,99.0,80.0,500.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,IND-DCA,17,-5.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N177XF,3013,DCA,ATL,1955,1950.0,-5.0,0.0,11.0,10.0,2152,2132.0,-20.0,0.0,0.0,0.0,0.0,117.0,102.0,81.0,547.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-ATL,19,-15.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N179UW,993,CLT,RIC,1940,1946.0,6.0,6.0,18.0,6.0,2053,2055.0,2.0,2.0,0.0,0.0,0.0,73.0,69.0,45.0,257.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,CLT-RIC,19,-4.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N180US,1063,RIC,CLT,615,614.0,-1.0,0.0,14.0,7.0,745,720.0,-25.0,0.0,0.0,0.0,0.0,90.0,66.0,45.0,257.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,RIC-CLT,6,-24.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N200NV,1153,DCA,MCO,1005,959.0,-6.0,0.0,13.0,13.0,1232,1212.0,-20.0,0.0,0.0,0.0,0.0,147.0,133.0,107.0,759.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-MCO,10,-14.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N200NV,1153,MCO,DCA,1401,1356.0,-5.0,0.0,26.0,5.0,1614,1627.0,13.0,13.0,0.0,0.0,0.0,133.0,151.0,120.0,759.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,MCO-DCA,14,18.0,1,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N200NV,2139,DCA,MCO,1750,1742.0,-8.0,0.0,22.0,13.0,2020,2004.0,-16.0,0.0,0.0,0.0,0.0,150.0,142.0,107.0,759.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-MCO,17,-8.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N200NV,523,ORD,DCA,610,602.0,-8.0,0.0,14.0,7.0,900,845.0,-15.0,0.0,0.0,0.0,0.0,110.0,103.0,82.0,612.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,ORD-DCA,6,-7.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N304UF,2394,DCA,MIA,505,629.0,84.0,84.0,61.0,6.0,747,939.0,112.0,112.0,1.0,0.0,0.0,162.0,190.0,123.0,919.0,84.0,0.0,28.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,DCA-MIA,5,28.0,1,1,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N306SP,1211,CLT,ORF,1225,1240.0,15.0,15.0,18.0,4.0,1342,1346.0,4.0,4.0,0.0,0.0,0.0,77.0,66.0,44.0,290.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,CLT-ORF,12,-11.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N306SP,1321,ORF,CLT,1452,1444.0,-8.0,0.0,13.0,8.0,1623,1558.0,-25.0,0.0,0.0,0.0,0.0,91.0,74.0,53.0,290.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,ORF-CLT,14,-17.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N306SP,1985,CLT,ORF,1720,1738.0,18.0,18.0,25.0,6.0,1837,1852.0,15.0,15.0,1.0,0.0,0.0,77.0,74.0,43.0,290.0,15.0,0.0,0.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,CLT-ORF,17,-3.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N306SP,1985,ORF,CLT,1927,1930.0,3.0,3.0,14.0,12.0,2100,2048.0,-12.0,0.0,0.0,0.0,0.0,93.0,78.0,52.0,290.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,ORF-CLT,19,-15.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N310RF,401,DCA,MIA,659,653.0,-6.0,0.0,27.0,5.0,947,925.0,-22.0,0.0,0.0,0.0,0.0,168.0,152.0,120.0,919.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-MIA,6,-16.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N314RH,1251,LAS,DCA,1227,1219.0,-8.0,0.0,73.0,6.0,2015,2037.0,22.0,22.0,1.0,0.0,0.0,288.0,318.0,239.0,2089.0,0.0,0.0,22.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,LAS-DCA,12,30.0,1,1,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N315SD,756,ORF,MIA,615,609.0,-6.0,0.0,21.0,5.0,841,821.0,-20.0,0.0,0.0,0.0,0.0,146.0,132.0,106.0,802.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,ORF-MIA,6,-14.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N317PG,1618,DFW,DCA,510,504.0,-6.0,0.0,14.0,16.0,906,902.0,-4.0,0.0,0.0,0.0,0.0,176.0,178.0,148.0,1192.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DFW-DCA,5,2.0,1,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N317PG,3209,DCA,TPA,1022,1026.0,4.0,4.0,15.0,17.0,1256,1246.0,-10.0,0.0,0.0,0.0,0.0,154.0,140.0,108.0,814.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-TPA,10,-14.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N319TE,1178,DCA,MIA,600,555.0,-5.0,0.0,25.0,8.0,847,826.0,-21.0,0.0,0.0,0.0,0.0,167.0,151.0,118.0,919.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-MIA,6,-16.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N321TG,1839,DCA,DFW,645,640.0,-5.0,0.0,12.0,13.0,908,846.0,-22.0,0.0,0.0,0.0,0.0,203.0,186.0,161.0,1192.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-DFW,6,-17.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N326RP,2182,DCA,CLT,1724,1843.0,79.0,79.0,21.0,10.0,1909,2012.0,63.0,63.0,1.0,0.0,0.0,105.0,89.0,58.0,331.0,0.0,0.0,0.0,0.0,63.0,T_ONTIME_REPORTING OCT 2025.csv,DCA-CLT,17,-16.0,0,1,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N326RP,311,ORD,DCA,1337,1444.0,67.0,67.0,37.0,5.0,1629,1753.0,84.0,84.0,1.0,0.0,0.0,112.0,129.0,87.0,612.0,5.0,0.0,17.0,0.0,62.0,T_ONTIME_REPORTING OCT 2025.csv,ORD-DCA,13,17.0,1,1,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N327SK,2648,MIA,DCA,1927,1922.0,-5.0,0.0,13.0,4.0,2200,2152.0,-8.0,0.0,0.0,0.0,0.0,153.0,150.0,133.0,919.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,MIA-DCA,19,-3.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N328RR,2633,DCA,ORD,1049,1043.0,-6.0,0.0,16.0,10.0,1202,1136.0,-26.0,0.0,0.0,0.0,0.0,133.0,113.0,87.0,612.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-ORD,10,-20.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N334TL,1627,MIA,DCA,830,828.0,-2.0,0.0,14.0,5.0,1059,1051.0,-8.0,0.0,0.0,0.0,0.0,149.0,143.0,124.0,919.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,MIA-DCA,8,-6.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N334TL,2355,DCA,PBI,1159,1150.0,-9.0,0.0,27.0,3.0,1428,1418.0,-10.0,0.0,0.0,0.0,0.0,149.0,148.0,118.0,857.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-PBI,11,-1.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N334TL,2355,PBI,DCA,1535,1522.0,-13.0,0.0,14.0,4.0,1800,1738.0,-22.0,0.0,0.0,0.0,0.0,145.0,136.0,118.0,857.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,PBI-DCA,15,-9.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N334TL,897,DCA,MIA,1855,1846.0,-9.0,0.0,16.0,9.0,2134,2116.0,-18.0,0.0,0.0,0.0,0.0,159.0,150.0,125.0,919.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-MIA,18,-9.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N338ST,2752,DFW,DCA,1856,1852.0,-4.0,0.0,14.0,6.0,2300,2245.0,-15.0,0.0,0.0,0.0,0.0,184.0,173.0,153.0,1192.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DFW-DCA,18,-11.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N339SU,545,CLT,DCA,2032,2027.0,-5.0,0.0,61.0,5.0,2200,2229.0,29.0,29.0,1.0,0.0,0.0,88.0,122.0,56.0,331.0,0.0,0.0,29.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,CLT-DCA,20,34.0,1,1,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N339TP,775,MIA,ORF,2134,2147.0,13.0,13.0,24.0,4.0,2359,2359.0,0.0,0.0,0.0,0.0,0.0,145.0,132.0,104.0,802.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,MIA-ORF,21,-13.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N344TS,708,MIA,DCA,2123,2117.0,-6.0,0.0,14.0,5.0,2359,2343.0,-16.0,0.0,0.0,0.0,0.0,156.0,146.0,127.0,919.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,MIA-DCA,21,-10.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N347TT,2897,MIA,DCA,2027,2028.0,1.0,1.0,25.0,4.0,2300,2304.0,4.0,4.0,0.0,0.0,0.0,153.0,156.0,127.0,919.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,MIA-DCA,20,3.0,1,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N359PX,2282,DFW,ORF,1055,1122.0,27.0,27.0,15.0,3.0,1452,1523.0,31.0,31.0,1.0,0.0,0.0,177.0,181.0,163.0,1212.0,27.0,0.0,4.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,DFW-ORF,10,4.0,1,1,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N359PX,2282,ORF,DFW,1543,1611.0,28.0,28.0,14.0,30.0,1804,1834.0,30.0,30.0,1.0,0.0,0.0,201.0,203.0,159.0,1212.0,0.0,0.0,2.0,0.0,28.0,T_ONTIME_REPORTING OCT 2025.csv,ORF-DFW,15,2.0,1,1,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N378SC,2987,DCA,LAS,930,926.0,-4.0,0.0,15.0,9.0,1137,1112.0,-25.0,0.0,0.0,0.0,0.0,307.0,286.0,262.0,2089.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-LAS,9,-21.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N412UW,1542,PHX,DCA,2345,2342.0,-3.0,0.0,12.0,5.0,700,645.0,-15.0,0.0,0.0,0.0,0.0,255.0,243.0,226.0,1979.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,PHX-DCA,23,-12.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N420AN,1966,DCA,LAX,820,814.0,-6.0,0.0,12.0,4.0,1049,1016.0,-33.0,0.0,0.0,0.0,0.0,329.0,302.0,286.0,2311.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-LAX,8,-27.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N424AN,1634,PHX,DCA,1239,1233.0,-6.0,0.0,16.0,11.0,1959,1951.0,-8.0,0.0,0.0,0.0,0.0,260.0,258.0,231.0,1979.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,PHX-DCA,12,-2.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N437AN,1218,DCA,PHX,1030,1023.0,-7.0,0.0,32.0,3.0,1223,1207.0,-16.0,0.0,0.0,0.0,0.0,293.0,284.0,249.0,1979.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-PHX,10,-9.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N455AN,3191,PHX,DCA,849,846.0,-3.0,0.0,32.0,4.0,1619,1631.0,12.0,12.0,0.0,0.0,0.0,270.0,285.0,249.0,1979.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,PHX-DCA,8,15.0,1,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N455AN,968,DCA,LAX,1730,1729.0,-1.0,0.0,22.0,9.0,2009,1950.0,-19.0,0.0,0.0,0.0,0.0,339.0,321.0,290.0,2311.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-LAX,17,-18.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N462AA,591,LAX,DCA,1300,1253.0,-7.0,0.0,11.0,4.0,2059,2030.0,-29.0,0.0,0.0,0.0,0.0,299.0,277.0,262.0,2311.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,LAX-DCA,13,-22.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N466AN,2831,DCA,PHX,1730,1720.0,-10.0,0.0,12.0,6.0,1927,1850.0,-37.0,0.0,0.0,0.0,0.0,297.0,270.0,252.0,1979.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-PHX,17,-27.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N466AN,3283,LAX,DCA,822,817.0,-5.0,0.0,11.0,4.0,1622,1556.0,-26.0,0.0,0.0,0.0,0.0,300.0,279.0,264.0,2311.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,LAX-DCA,8,-21.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N469AN,2006,DCA,PHX,729,723.0,-6.0,0.0,21.0,5.0,921,859.0,-22.0,0.0,0.0,0.0,0.0,292.0,276.0,250.0,1979.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-PHX,7,-16.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N545UW,1863,DFW,IAD,1238,1235.0,-3.0,0.0,16.0,7.0,1650,1631.0,-19.0,0.0,0.0,0.0,0.0,192.0,176.0,153.0,1172.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DFW-IAD,12,-16.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N545UW,1863,IAD,DFW,1740,1737.0,-3.0,0.0,20.0,13.0,2019,1936.0,-43.0,0.0,0.0,0.0,0.0,219.0,179.0,146.0,1172.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,IAD-DFW,17,-40.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N586UW,1612,DCA,MIA,1345,1402.0,17.0,17.0,14.0,8.0,1628,1623.0,-5.0,0.0,0.0,0.0,0.0,163.0,141.0,119.0,919.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-MIA,13,-22.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N586UW,1612,MIA,DCA,1014,1044.0,30.0,30.0,18.0,4.0,1254,1311.0,17.0,17.0,1.0,0.0,0.0,160.0,147.0,125.0,919.0,17.0,0.0,0.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,MIA-DCA,10,-13.0,0,1,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N653AW,1394,DCA,PBI,836,832.0,-4.0,0.0,20.0,4.0,1115,1104.0,-11.0,0.0,0.0,0.0,0.0,159.0,152.0,128.0,857.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-PBI,8,-7.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N653AW,1394,PBI,DCA,1200,1159.0,-1.0,0.0,11.0,5.0,1420,1424.0,4.0,4.0,0.0,0.0,0.0,140.0,145.0,129.0,857.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,PBI-DCA,12,5.0,1,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N653AW,2040,DCA,CLT,1528,1528.0,0.0,0.0,20.0,17.0,1715,1703.0,-12.0,0.0,0.0,0.0,0.0,107.0,95.0,58.0,331.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-CLT,15,-12.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N653AW,527,CLT,DCA,1835,1828.0,-7.0,0.0,22.0,16.0,2000,2003.0,3.0,3.0,0.0,0.0,0.0,85.0,95.0,57.0,331.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,CLT-DCA,18,10.0,1,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N655AW,489,ORD,DCA,1700,1650.0,-10.0,0.0,30.0,18.0,1958,2004.0,6.0,6.0,0.0,0.0,0.0,118.0,134.0,86.0,612.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,ORD-DCA,17,16.0,1,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N661AW,2077,DFW,DCA,2100,2218.0,78.0,78.0,9.0,4.0,58,204.0,66.0,66.0,1.0,0.0,0.0,178.0,166.0,153.0,1192.0,66.0,0.0,0.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,DFW-DCA,21,-12.0,0,1,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N680AW,1518,DCA,CLT,859,855.0,-4.0,0.0,27.0,12.0,1046,1026.0,-20.0,0.0,0.0,0.0,0.0,107.0,91.0,52.0,331.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-CLT,8,-16.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N701UW,2159,BOS,DCA,600,551.0,-9.0,0.0,20.0,12.0,744,728.0,-16.0,0.0,0.0,0.0,0.0,104.0,97.0,65.0,399.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BOS-DCA,6,-7.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N701UW,2299,DCA,MSP,1459,1448.0,-11.0,0.0,12.0,4.0,1651,1615.0,-36.0,0.0,0.0,0.0,0.0,172.0,147.0,131.0,931.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-MSP,14,-25.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N701UW,2775,TPA,DCA,1157,1147.0,-10.0,0.0,16.0,4.0,1414,1358.0,-16.0,0.0,0.0,0.0,0.0,137.0,131.0,111.0,814.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,TPA-DCA,11,-6.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N701UW,467,DCA,TPA,839,827.0,-12.0,0.0,31.0,3.0,1109,1051.0,-18.0,0.0,0.0,0.0,0.0,150.0,144.0,110.0,814.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-TPA,8,-6.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N704US,1787,ORD,DCA,1903,2014.0,71.0,71.0,31.0,7.0,2200,2318.0,78.0,78.0,1.0,0.0,0.0,117.0,124.0,86.0,612.0,0.0,0.0,7.0,0.0,71.0,T_ONTIME_REPORTING OCT 2025.csv,ORD-DCA,19,7.0,1,1,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N704US,1852,DCA,BOS,600,555.0,-5.0,0.0,19.0,9.0,739,729.0,-10.0,0.0,0.0,0.0,0.0,99.0,94.0,66.0,399.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BOS,6,-5.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N704US,2882,DCA,BOS,1049,1101.0,12.0,12.0,16.0,4.0,1222,1230.0,8.0,8.0,0.0,0.0,0.0,93.0,89.0,69.0,399.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BOS,10,-4.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N704US,3277,BOS,DCA,819,815.0,-4.0,0.0,22.0,32.0,1001,1016.0,15.0,15.0,1.0,0.0,0.0,102.0,121.0,67.0,399.0,0.0,0.0,15.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,BOS-DCA,8,19.0,1,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N716UW,2299,MSP,DCA,1745,1744.0,-1.0,0.0,13.0,4.0,2112,2101.0,-11.0,0.0,0.0,0.0,0.0,147.0,137.0,120.0,931.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,MSP-DCA,17,-10.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N716UW,3251,DCA,BGR,2205,2156.0,-9.0,0.0,16.0,3.0,2348,2341.0,-7.0,0.0,0.0,0.0,0.0,103.0,105.0,86.0,590.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BGR,22,2.0,1,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N730US,1910,BDL,DCA,1934,1924.0,-10.0,0.0,11.0,9.0,2054,2039.0,-15.0,0.0,0.0,0.0,0.0,80.0,75.0,55.0,313.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BDL-DCA,19,-5.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N730US,1910,DCA,BDL,1718,1710.0,-8.0,0.0,15.0,23.0,1848,1840.0,-8.0,0.0,0.0,0.0,0.0,90.0,90.0,52.0,313.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BDL,17,0.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N730US,2801,BTV,DCA,1442,1435.0,-7.0,0.0,18.0,5.0,1624,1628.0,4.0,4.0,0.0,0.0,0.0,102.0,113.0,90.0,437.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BTV-DCA,14,11.0,1,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N730US,2801,DCA,BTV,1223,1219.0,-4.0,0.0,17.0,4.0,1402,1350.0,-12.0,0.0,0.0,0.0,0.0,99.0,91.0,70.0,437.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BTV,12,-8.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N730US,2903,DCA,ORD,2245,2240.0,-5.0,0.0,14.0,11.0,2348,2328.0,-20.0,0.0,0.0,0.0,0.0,123.0,108.0,83.0,612.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-ORD,22,-15.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N730US,3024,ATL,DCA,545,532.0,-13.0,0.0,18.0,6.0,734,713.0,-21.0,0.0,0.0,0.0,0.0,109.0,101.0,77.0,547.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,ATL-DCA,5,-8.0,0,0,0
2025,4,10,3,5,10/3/2025 12:00:00 AM,AA,N730US,639,DCA,PIT,820,821.0,1.0,1.0,18.0,6.0,944,920.0,-24.0,0.0,0.0,0.0,0.0,84.0,59.0,35.0,204.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-PIT,8,-25.0,0,0,0
